Translation Key,Translated Value
st_cigar1,Soviet cigarettes
st_cigar1_descr,"A pack of budget, strong and very low quality cigarettes. Someone must have smoked most of them since there are only a few left. Genuine USSR flavour has been carefully preserved.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n"
st_cigar2,Soviet cigarettes
st_cigar2_descr,"A pack of budget, strong and very low quality cigarettes. Someone must have smoked most of them since there are only a few left. Genuine USSR flavour has been carefully preserved.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n"
st_cigar3,Soviet cigarettes
st_cigar3_descr,"A pack of budget, strong and very low quality cigarettes. Someone must have smoked most of them since there are only a few left. Genuine USSR flavour has been carefully preserved.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n"
st_cigarettes,Marlboro cigarettes
st_cigarettes_descr,Cigarettes imported from the West. Someone must have smoked most of them since there are only a few left. Smoking just one may stabilise your mental state and satisfies hunger a bit. They are rare in the Zone and quite valuable.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n
st_cigarettes_lucky,Lucky Strike cigarettes
st_cigarettes_lucky_descr,Cigarettes imported from the West. Some stalkers trade them for a few rounds of ammo within their faction.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n
st_cigarettes_russian,Russian brand of cigarettes
st_cigarettes_russian_descr,The cheapest pack of cigarettes in the Zone. Russian budget brand.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_red] • %c[ui_gray_2] low quality\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n
st_class,st_class
st_cleaning_kit_p,"""Progress"" handgun cleaning kit"
st_cleaning_kit_p_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] 9mm, .45 and .357 caliber weapons\n \n %c[ui_gray_1]A set of specialized brushes which can be used to clean the barrel and other parts of a firearm from dirt, sand, moisture, lubricant residues and other foreign materials that have accumulated during use. Such sets are quite commonly used in the Zone in order to keep firearms in a good shape at all times. It is possible to utilize common tools to have a better access to inner mechanisms of a gun or alcohol to more easily dissolve oil residue. Can also be used to better spread gun oil, however a more cost-efficient method used by most experienced stalkers entails the application of animal fat on the brushes as an alternative lubricant. This particular set fits typical handgun calibers.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_cleaning_kit_r5,"""ValuPro III"" smallbore rifle cleaning kit"
st_cleaning_kit_r5_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] 5.45 and 5.56 caliber weapons\n \n %c[ui_gray_1]A set of specialized brushes which can be used to clean the barrel and other parts of a firearm from dirt, sand, moisture, lubricant residues and other foreign materials that have accumulated during use. Such sets are quite commonly used in the Zone in order to keep firearms in a good shape at all times. It is possible to utilize common tools to have a better access to inner mechanisms of a gun or alcohol to more easily dissolve oil residue. Can also be used to better spread gun oil, however a more cost-efficient method used by most experienced stalkers entails the application of animal fat on the brushes as an alternative lubricant. This particular pack fits medium-caliber rifles with long barrels and comes in a hard plastic reusable container.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_cleaning_kit_r7,Medium and large caliber rifle cleaning kit
st_cleaning_kit_r7_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] 7.62, 7.92, 9x39 and .338 caliber weapons\n \n %c[ui_gray_1]A set of specialized brushes which can be used to clean the barrel and other parts of a firearm from dirt, sand, moisture, lubricant residues and other foreign materials that have accumulated during use. Such sets are quite commonly used in the Zone in order to keep firearms in a good shape at all times. It is possible to utilize common tools to have a better access to inner mechanisms of a gun or alcohol to more easily dissolve oil residue. Can also be used to better spread gun oil, however a more cost-efficient method used by most experienced stalkers entails the application of animal fat on the brushes as an alternative lubricant. This particular set fits large-caliber rifles and very long barrels. Manufacturer unknown, but its simple design and construction as well as very high quality materials used suggest a military, presumably special forces origin.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_cleaning_kit_s,"""Aurora A108/12"" 12ga cleaning kit"
st_cleaning_kit_s_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] 12ga weapons\n \n %c[ui_gray_1]A set of specialized brushes which can be used to clean the barrel and other parts of a firearm from dirt, sand, moisture, lubricant residues and other foreign materials that have accumulated during use. It is possible to utilize common tools to have a better access to inner mechanisms of a gun or alcohol to more easily dissolve oil residue. This particular set fits 12ga shotguns. ""Aurora"" kit comes with three specialized brush types, one for respectively after-fire cleaning, lubricant spreading and rust removal. Keeps your favorite shotgun in a good shape at all times.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_cleaning_kit_u,Universal weapon cleaning kit
st_cleaning_kit_u_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] all weapons\n \n %c[ui_gray_1]Advanced gun cleaning kit fitting all common weapon calibers. Besides cleaning and maintenance, it can also be used as an effective repair tool. The set comprises a small portion of efficient lubricant and cleaning solvent as well as some light tools to facilitate access to inner mechanisms of a firearm. In order to maximize effectiveness, combine with additional materials or specialized repair sets.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_clearsky_fp,Clear Sky faction patch
st_clearsky_fp_descr,"This faction insignia depicts a sunrise against a clean blue sky, flanked by doves. It is meant to communicate the faction's desire to heal the Zone, as well as its distaste for conflict. Clear Sky has asserted an aim to gradually reduce the frequency and severity of blowouts and other anomalous cataclysms. Few stalkers believe such a thing will ever actually be possible. \n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] personal belongings\n %c[d_blue] • %c[ui_gray_2] valuable\n"
st_cocaine,Cocaine
st_cocaine_descr,"Small aluminium case containing cocaine and the tools facilitating use. Cocaine is a powerfully addictive stimulant that drastically increases happiness, energy and alertness in the brain when taken, along with extreme irritability and paranoia leading to violent moodswings.\n \nThe long term effects include loss of appetite, disease vulnerability, psychosis and the erosion of mouth and lungs. For stalkers who expect to live an especially short or violent life regardless, the negatives are an acceptable tradeoff for the heigtened euphoria and combat performance granted by this drug's effects. Bandits are rumoured to be the biggest suppliers of cocaine in the Zone, with renegades being their primary customers.\n \n %c[ui_gray_3]HEALING:\n %c[d_red] • %c[ui_gray_2] Depletes 6%hp on use\n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] very potent alcohol sobering effect\n"
st_compass2,Best Compass
st_compass2_descr,This Ñompass found even less often than the ordinary one. There are no negative effects on the body.
st_compression_bag,Compression bag
st_compression_bag_descr,Holds a small sleeping bag or a small number of clothes\n \n %c[ui_gray_2] PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] use near unrolled sleeping bag to pack it up\n %c[d_blue] • %c[ui_gray_2] everyday item\n
st_conserva,Can of tuna
st_conserva_descr,The best before date at the back of the tin can indicates that you shouldn't expect delicacies.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] food\n %c[d_blue] • %c[ui_gray_2] imported\n %c[d_blue] • %c[ui_gray_2] clean nutrition source\n
st_cooking,Field cooking kit
st_cooking_descr,"A field cooking travel kit. Contains cooking accessories and utensils for use when camping and travelling. Produces a lot of noise and is unwieldy due to its heavy weight. Very popular among larger groups of stalkers.\n \n %c[ui_gray_3]NOTES:\n \n %c[ui_gray_1]Although charcoal is available in the Zone at relatively cheap prices, you need to use a significant amount of it in order to prepare a single meal. For this reason, charcoal is not as cost effective as it would seem. On the other hand, it is relatively light, which makes it perfect for longer trips deep in the Zone.\n \n %c[ui_gray_1]Mutant meats that do not require high temperature to be prepared are referred to as 'low-tier', whereas those that require high temperature - 'high-tier'.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_green] • %c[ui_gray_2] low-tier field cooking equipment\n %c[d_green] • %c[ui_gray_2] fuel: %c[ui_gray_1] charcoal\n %c[d_green] • %c[ui_gray_2] usable for cooking meats of lesser mutants\n"
st_corn,Canned corn
st_corn_descr,"Canned sweet corn imported from the outside. Can be eaten as it is, but there are some who use it as a soup ingredient.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] food\n %c[d_blue] • %c[ui_gray_2] imported\n %c[d_blue] • %c[ui_gray_2] clean nutrition source\n"
st_cortex_scope,Cortex Optic LPVO
st_cortex_scope_desc,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Various\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]1.0x - 12.0x\n \n"
st_crystal_oko_af_aac_descr,st_crystal_oko_af_aac_descr
st_crystal_oko_af_aac_name,st_crystal_oko_af_aac_name
st_crystal_oko_af_aam_descr,st_crystal_oko_af_aam_descr
st_crystal_oko_af_aam_name,st_crystal_oko_af_aam_name
st_crystal_oko_af_iam_descr,st_crystal_oko_af_iam_descr
st_crystal_oko_af_iam_name,st_crystal_oko_af_iam_name
st_crystal_oko_lead_box_descr,st_crystal_oko_lead_box_descr
st_crystal_oko_lead_box_name,st_crystal_oko_lead_box_name
st_cuban_cigar,Cuban cigar
st_cuban_cigar_descr,"This valuable Cuban cigar can bring you bliss for a short while, especially when you're admiring a nice sunset. Some stalkers noticed that smoking strong tobacco repels mosquitoes. Cuban cigars are considered the finest in the world. A rare commodity.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] imported\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_blue] • %c[ui_gray_2] valuable\n %c[d_blue] • %c[ui_gray_2] potent alcohol sobering effect\n"
st_cutlery,Field cutlery
st_cutlery_descr,"A spoon, a knife and a fork made of heavy steel. A robust and reasonably light cutlery set, ideal for backpacking and field exploration. The cutlery is held together by a copper cord. If cleaned properly and derusted, it would be safe to use.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n"
st_data_export_ammo_box_size,Box size
st_data_export_ammo_types_alt,Alt. ammo
st_data_export_ap_scale,st_data_export_ap_scale
st_data_export_blast_power,st_data_export_blast_power
st_data_export_body_bonearmor,st_data_export_body_bonearmor
st_data_export_bonus_mutant_part_chance,Bonus mutant part chance
st_data_export_can_be_cooked,Can be cooked
st_data_export_can_be_crafted,Can be crafted
st_data_export_can_be_looted_by_npc,Can be looted?
st_data_export_condition,Condition
st_data_export_description,Description
st_data_export_disassemble_amount,Amount
st_data_export_disassemble_item,Item
st_data_export_disassemble_result,Result
st_data_export_discount_type,Discount Type
st_data_export_discount_value,Discount Value
st_data_export_eat_alcohol,Alcohol
st_data_export_eat_health_change,Health change
st_data_export_falloff,Falloff
st_data_export_fire_wound_immunity,Fire Wound Immunity
st_data_export_fragments,Fragments
st_data_export_from,from
st_data_export_head_bonearmor,st_data_export_head_bonearmor
st_data_export_heavy_attack_power,Heavy Attack Power
st_data_export_hit_fraction,Hit Fraction
st_data_export_hit_power,Hit Power
st_data_export_hitzone_head,Head Mult
st_data_export_hitzone_limbs,Limbs Mult
st_data_export_hitzone_rear,Rear Mult
st_data_export_hitzone_torso,Torso Mult
st_data_export_impulse,Impulse
st_data_export_is_backpack,Is backpack
st_data_export_is_junk,Is junk
st_data_export_jump_height,Jump height
st_data_export_k_air_resistance,K Air Resistance
st_data_export_k_ap,K AP
st_data_export_k_hit,K Hit
st_data_export_light_attack_power,Light Attack Power
st_data_export_magnifications,st_data_export_magnifications
st_data_export_max_uses,st_data_export_max_uses
st_data_export_outfit_artefact_count_max,Maximum belt slots
st_data_export_power_restore_max,Total stamina recovery
st_data_export_price_multiplier,Price Multiplier
st_data_export_probability,Probability
st_data_export_projectiles,Projectiles
st_data_export_property,Property
st_data_export_quantity,Quantity
st_data_export_recipe_requirement,st_data_export_recipe_requirement
st_data_export_recipe_requirement_name,st_data_export_recipe_requirement_name
st_data_export_restore_bleeding_max,Total wound healing
st_data_export_restore_health_max,Total health restoration
st_data_export_restore_radiation,Radiation restoration
st_data_export_restore_radiation_max,Total radiation restoration
st_data_export_single_handed,Single-handed
st_data_export_skin_armor,Skin Armor
st_data_export_sleepiness,Sleepiness
st_data_export_stash_chance,Chance %
st_data_export_stash_ecos,Allowed Ecos
st_data_export_stash_item,Item
st_data_export_stash_map,Map
st_data_export_stash_type,Stash Type
st_data_export_stash_type_common,Common
st_data_export_stash_type_rare,Rare
st_data_export_thirst,Thirst
st_data_export_tool_tier,st_data_export_tool_tier
st_data_export_unknown,Unknown
st_data_export_used_in_cooking,Used in cooking
st_data_export_used_in_crafting,Used in crafting
st_data_export_value,Value
st_data_export_visual_item_id,Item ID
st_data_export_weapon_degradation,W. Degradation
st_data_export_weapon_kind_explosive,Explosive
st_data_export_weapon_kind_pistol,Pistol
st_data_export_weapon_kind_rifle,Rifle
st_data_export_weapon_kind_shotgun,Shotgun
st_data_export_weapon_kind_smg,SMG
st_data_export_weapon_kind_sniper,Sniper Rifle
st_data_export_zoom_factor,Zoom Factor
st_data_fragment_damage,Fragment damage
st_detector1,Echo detector
st_detector1_descr,"This dated anomalous activity detector produces an alarm signal when anomalous particles enter a special chamber as you approach an anomaly. It can also register the presence of artefacts and measure the distance to the nearest one. The distance is indicated by the frequency of the sound the detector emits. To switch to artefact search mode, open the device's front cover. Due to its simple design, Echo can only be used to locate the most common artefacts.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_detector2,Bear detector
st_detector2_descr,"This last generation anomalous activity detector can be used to locate anomalous formations and has a colour diode panel, which not only indicates the direction of artefacts, but also measures the distance to them. To switch to artefact search mode, open the device's front cover. Unfortunately, the device is programmed with a somewhat outdated list of detectable artefacts.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_detector3,Veles detector
st_detector3_descr,"A next generation scientific detection scanner. Thanks to three modernised detection chambers, the position of artefacts is shown on a special display screen. When closed, the device registers only radiation and anomalies. To switch to artefact search mode, open the front LED display. When in search mode, the detector is capable of locating all artefacts known to science.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high electric power consumption\n"
st_detector4,Svarog detector
st_detector4_descr,"A prototype of an expanded functionality anomalous frequency scanner. This device comes with a program used to identify static areas of anomalous activity stored in its database, while retaining the ability to locate artefacts. The position of anomalous areas and artefacts is displayed on a special screen. The artefact search mode, which can be activated by opening the front LED display, has been modified to detect anomalous formations currently unknown to science.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high electric power consumption\n"
st_detector8,Anomalous measurement device
st_detector8_descr,The first prototype has been designed in 2008 under Professor Sakharov's supervision in the mobile lab in Yantar. More copies has been made after proven success in study fields. This device is able to take and record measurements of anomalous fields. The improved framework and sensors guarantees operation even in hostile environments. High sensitivity during acquisition or while tracking allows for use in many different environments and under toughest operating conditions.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n
st_detector9,RF receiver
st_detector9_descr,"RF (Radio frequencies) receiver is a small device with a highly-sensitive RF module used for basic communications. Quite common among soldiers despite the old technology. As the name suggests, it has the ability to interact with radio signals in a radius of 200 m. The device is able to process radio waves with a frequency range between 30 and 300 MHz.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_detonation_radius,st_detonation_radius
st_detonation_time,st_detonation_time
st_device_flash_snag,st_device_flash_snag
st_device_flash_snag_descr,st_device_flash_snag_descr
st_device_flashlight,Flashlight
st_device_flashlight_descr,"A general-purpose hand-held flashlight. Unfortunately, it cannot be used along most of the weaponry since it requires a free hand. Thus is can be simultaneously used only with pistols and other single-handed equipment.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_device_glowstick,Glowstick (Green)
st_device_glowstick_blue,Glowstick (Cyan)
st_device_glowstick_blue_descr,"Generates light by causing a chemical reaction. Chemical light sources are widely used by stalkers as autonomous light sources in various emergency situations and other cases when there is no access to other lighting sources. Being completely self-sufficient, durable, fireproof, waterproof and suitable for long-term storage, their range of application is extremely wide. \nThis variant emits a Cyan Light, while having a much lower range than average, it has the best illumination possible. Perfect for the Underground, or even in broad daylight for hard-to-see corners, be they in shadow or not.\n \n%c[0,140,140,140]PROPERTIES:\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] technological item\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] 30 real-life minutes work time \n%c[0,153,255,255] ï¿½ %c[0,140,140,140] Range: 6 metres"
st_device_glowstick_descr,"Generates light by causing a chemical reaction. Chemical light sources are widely used by stalkers as autonomous light sources in various emergency situations and other cases when there is no access to other lighting sources. Being completely self-sufficient, durable, fireproof, waterproof and suitable for long-term storage, their range of application is extremely wide. \nThis variant emits a Green Light, it has a balanced range and illumination, good for almost everything.\n \n%c[0,140,140,140]PROPERTIES:\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] technological item\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] 40 real-life minutes work time \n%c[0,153,255,255] ï¿½ %c[0,140,140,140] Range: 12 metres"
st_device_glowstick_orange,Glowstick (Orange)
st_device_glowstick_orange_descr,"Generates light by causing a chemical reaction. Chemical light sources are widely used by stalkers as autonomous light sources in various emergency situations and other cases when there is no access to other lighting sources. Being completely self-sufficient, durable, fireproof, waterproof and suitable for long-term storage, their range of application is extremely wide. \nThis variant emits an Orange Light, reaching almost the same as the Green variant but with less illumination, better fit for those with sensitive eyes.\n \n%c[0,140,140,140]PROPERTIES:\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] technological item\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] 40 real-life minutes work time \n%c[0,153,255,255] ï¿½ %c[0,140,140,140] Range: 10 metres"
st_device_glowstick_red,Glowstick (Red)
st_device_glowstick_red_descr,"Generates light by causing a chemical reaction. Chemical light sources are widely used by stalkers as autonomous light sources in various emergency situations and other cases when there is no access to other lighting sources. Being completely self-sufficient, durable, fireproof, waterproof and suitable for long-term storage, their range of application is extremely wide. \nThis variant emits a Red Light, which reaches much more but has less illumination, popular among soldiers. \n \n%c[0,140,140,140]PROPERTIES:\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] technological item\n%c[0,153,255,255] ï¿½ %c[0,140,140,140] 60 real-life minutes work time \n%c[0,153,255,255] ï¿½ %c[0,140,140,140] Range: 24 metres"
st_device_pda_port_bandit_leader,st_device_pda_port_bandit_leader
st_device_pda_port_bandit_leader_descr,st_device_pda_port_bandit_leader_descr
st_device_pda_zat_b5_dealer_desc,st_device_pda_zat_b5_dealer_desc
st_device_pda_zat_b5_dealer_name,st_device_pda_zat_b5_dealer_name
st_device_torch_descr,"A standard head-mounted flashlight in fully working order. Useful for stalkers who find themselves out and about after dark, but may attract trouble if used unwisely.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_device_torch_name,Headlamp
st_device_torch_nv_1_descr,"A standard head-mounted flashlight in fully working order. Useful for stalkers who find themselves out and about after dark, but may attract trouble if used unwisely. This head lamp comes with a standard-issue 1PN93-1 Russian Military Forces night-vision device. Offers generation 2+ image intensification, especially useful for operations at night or in low-light conditions.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_purple] • %c[ui_gray_2] nightvision: %c[ui_gray_1]1PN93-1.\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_device_torch_nv_1_name,Headlamp w/ 1PN93-1 Nightvision\n
st_device_torch_nv_2_descr,"A standard head-mounted flashlight in fully working order. Useful for stalkers who find themselves out and about after dark, but may attract trouble if used unwisely. This head lamp comes with an IIT generation 2+ image intensification, intended for operation at night under natural illumination and in the complete darkness with the switched on infrared illuminator.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_purple] • %c[ui_gray_2] nightvision: %c[ui_gray_1]PN21KL.\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_device_torch_nv_2_name,Headlamp w/ PN21KL Nightvision\n
st_device_torch_nv_3_descr,"A standard head-mounted flashlight in fully working order. Useful for stalkers who find themselves out and about after dark, but may attract trouble if used unwisely. This head lamp has an electric powerate of lenses and image-processing software that removes video noise and enhances image-intensifying capabilities of PN21K unit, thus making it a full-fledged IIT generation 3+ night vision device.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_purple] • %c[ui_gray_2] nightvision: %c[ui_gray_1]Oracle.\n %c[d_blue] • %c[ui_gray_2] moderate electric power consumption\n"
st_device_torch_nv_3_name,Headlamp w/ Oracle psy-stimulator
st_device_torch_nv_4_descr,"Thermal background recognition device (thermal visor) equipped with a built-in flashlight. Allows to distinguish thermal signatures of warm objects, including people, animals, fire, anomalous fields, and more. \n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] %c[ui_gray_2] technological item\n %c[d_blue] %c[ui_gray_2] high electric power consumption\n"
st_device_torch_nv_4_name,Thermal visor
st_dolg_fp,Duty faction patch
st_dolg_fp_descr,"This faction insignia depicts a gold crosshair set against a red and black shield. The design is meant to allude to the faction's military roots, but without detracting from their chief role as the stoic soldiers who resolutely contend the Zone's every move for the sake of the world outside.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] personal belongings\n %c[d_blue] • %c[ui_gray_2] valuable\n"
st_drink_crow,"""The Beak"""
st_drink_crow_descr,"""The Beak"" is a powerful mixture of Zone-produced vodka and pulverised beak of a black crow. Not every beak can be used as an ingredient, because only black male crows that have lived in the Zone for more than 15 years have mutated sufficiently. The rumour has it that such beaks contain a form of enriched protein that cleanses moderate amounts of radiation from the body. Some even say that drinking ""the Beak"" makes you feel like you have wings for a few seconds. On the downside, however, the taste itself is awful.\n"
st_drug_anabiotic,Anabiotics
st_drug_anabiotic_descr,"An experimental drug developed by Professor Ozersky for scientific research teams working in the Zone. At its core, the drug contains tetrodotoxin, known colloquially as ""zombie powder,"" which causes a complete shutdown of the body's central nervous system that may allow people to survive emissions outside cover. After six years worth of field tests, thoughtful stalkers know to keep a few on hand for unexpected blowouts.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] medicine\n %c[d_blue] • %c[ui_gray_2] zone-produced\n %c[d_red] • %c[ui_gray_2] causes temporary blackout\n"
st_drug_antidot,Antidote
st_drug_antidot_descr,"The IP2 antitoxin is a complex drug comprising several antidotes, including metoclopramidum, pyridoxine, thiamine, riboxin and other pharmaceuticals. The drug is used to inject a range of antibiotics to neutralise natural poisons, together with synthetic poison absorbers, into the bloodstream. IP2 is not particularly popular in the Zone as most stalkers rely on a gas mask and a protective suit. However, there are still those who have a few units of this antidote stashed for emergency situations. The effects of the drug are long-lasting. Take one capsule at a time.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] medicine\n %c[d_red] • %c[ui_gray_2] causes dizziness\n"
st_drug_booster,Hercules
st_drug_booster_descr,"The main component of this product is an anabolic androgen, an artificial steroid, the chemical composition of which resembles testosterone. Often used by stalkers during long raids to reduce muscle fatigue. Significantly increases weight-carrying capacity. The effects of the drug are long-lasting.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] drink\n %c[d_blue] • %c[ui_gray_2] imported\n %c[d_blue] • %c[ui_gray_2] medicine\n %c[d_blue] • %c[ui_gray_2] mild alcohol sobering effect\n"
st_drug_coagulant,Vinca
st_drug_coagulant_descr,Ukrainian Vikasolum - an artificial equivalent of vitamin K. The main purpose of this drug is to increase blood coagulation speed. In great demand among stalkers who want slow-healing wounds and lacerations inflicted by mutants to close up faster. The effects of the drug are long-lasting. Take two tablets at a time.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_red] • %c[ui_gray_2] causes dizziness\n
st_drug_psy_blockade,Psy-block
st_drug_psy_blockade_descr,A drug that blocks avalanche-like nerve impulses. Consumption induces short-term loss of all emotion. Used exclusively in the Zone to counteract the effects of anomalous psy-fields. The effects of the drug are long-lasting. Take two tablets at a time.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] medicine\n %c[d_red] • %c[ui_gray_2] causes extreme dizziness\n
st_drug_radioprotector,Radioprotectant
st_drug_radioprotector_descr,"B190 Indraline radioprotectant, included in medkits issued to nuclear power plant personnel. Used in the Zone instead of the excessively toxic PC1 cysteamine hydrochloride, repeated use of which often caused death. Reduces the effects of gamma radiation on live tissue. Best consumed before exposure, as effects are not instant, but the drug lasts a long time. Take one capsule at a time.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] medicine\n %c[d_red] • %c[ui_gray_2] mild dizziness\n"
st_duct_tape,Duct tape
st_duct_tape_descr,"Duct tape is commonly used in situations that require a strong, flexible, and very sticky tape. An easy and temporary solution for quick repair jobs. This type also has a long-lasting adhesive and resistance to weathering.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n"
st_dynamo_hand_name,Portable Dynamo
st_e_syringe,Empty syringe
st_e_syringe_descr,"A 12mL medical syringe with a lousy plunger. Seems like it has been used quite frequently. With a drug-making kit and proper knowledge, this syringe can come in handy for the creation of various types of drugs.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] basic material\n %c[d_blue] • %c[ui_gray_2] everyday item\n"
st_eco_event_package_desc,Event item from ecologists.
st_eco_event_package_name,Item2
st_ecolog_fp,Ecologist faction patch
