Translation Key,Translated Value
st_wpn_ak12_mono_kit_descr,"The standard service assault rifle of the Russian army, designed to replace older AK-74M and AK-100 series rifles. This model is the pinnacle of AK system development, different from the previous generations by its elaborate ergonomics, all-day usability and increased accuracy and precision. Capable of a hyperburst fire mode. This model is very rarely encountered and is often found in the hands of high ranking Monolith. Featuring a giant magazine, ACOG scope, laser designator and a tablet's worth of internal modifications, the ""Monolith's Light"" is the pinnacle of Monolithian weaponry.\n \n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n"
st_up_stvd_c1_descr,"A mercury recoil absorber is located in the weapon's stock, partially consuming some of the recoil when the weapon is fired."
st_prop_tv,TV
st_up_zath_b2_descr,"A moving parts buffer evenly distributes recoil throughout the weapon when it is fired, making it less pronounced."
st_wpn_ak105_descr,"A carbine version of the AK-74M rifle, the AK-105, like the AK-104, features a shortened barrel and is ideal for close quarters combat. The rifle is designed with modern and composite materials to significantly reduce weight and improve accuracy.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n"
merc_scout_outfit_description,"Nicknamed the ""Scout"", this outfit is an LC-F suit modified to fill a more specialized niche. A very comfortable suit. Its modifications make it a good choice for Mercenaries who want to explore the Zone's anomalies on a budget.\n \n"
st_wpn_ak104_alfa_descr,"A compact version of the AK-103 rifle featuring a shortened barrel. The rifle is designed with modern and composite materials to significantly reduce weight and improve accuracy. The ""Alpha"" features a multi-point Picatinny rail and a vertical foregrip among a multitude of other internal modifications. This weapon has earned its name.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n"
st_wpn_ak104_descr,"A compact version of the AK-103 rifle featuring a shortened barrel. The rifle is designed with modern and composite materials to significantly reduce weight and improve accuracy.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n"
st_wpn_ak103_descr,"The AK-103 is an AK-100 derivative of the AK-74M chambered for the 7.62x39mm round. The rifle is designed with modern and composite materials to significantly reduce weight and improve accuracy.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n"
st_gun_oil_ru_d,"Cleaning Solvent ""Dvojka"""
st_wpn_ak102_descr,"Designed entirely for export purposes, the AK-102 is a shortened carbine version of the AK-101 rifle, combining the logistical compatibility and familiarity of the 5.56x45mm NATO round with the reliability of a Kalashnikov. The design of this rifle is similar to the AK-74 and is designed with modern and composite materials, including plastics that reduce weight and improve accuracy.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n"
st_sledge_hammer,Sledgehammer
st_barrel_11,9mm Barrel [AS/PP] (Barrel)
st_wpn_svd_m1,SVD
st_hide_chimera_name,Chimera Hide
st_wpn_wa2000,Walther WA 2000
st_prt_o_retardant_3,Grade-B RPVC Treated Fabrics
st_wpn_aek971_descr,"Developed to participate in a competition announced by the USSR's Ministry of Defense, the internal design and layout is based on previous AK rifles and is equipped with a recoil-balancing mechanism, resulting in more controllable automatic fire. Small batches of this rifle were manufactured for the Russian MVD.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Degtyarev Plant\n"
st_wpn_ace52_descr,"Built to meet the needs of the modern battlefield, the ACE-52 is a convenient choice for armies and agents seeking an advanced rifle. Heralded as the ultimate assault weapon, it has been battle-proven under the most adverse and extreme conditions. Although based upon the IMI Galils of old, advanced design and performance mechanisms have transformed the ACE-52 into a more reliable and highly accurate weapon for combat warfare.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Israel\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Israel Weapon Industries\n"
st_wpn_ace21_descr,"The Galil ""ACE"" series is based upon the original design of the IMI Galil, but with a modern design increasing accuracy and lowering weight while maintaining ergonomics, ease of maintenance and reliability under battle conditions. It has since been adopted as a standard service rifle in multiple countries, such as the Chilean Army and People's Army of Vietnam.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Israel\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Israel Weapon Industries\n"
st_prt_o_retardant_9,Polymer Sheets (Mismuth-sulfate Coating)
st_wpn_abakan_descr,"Designed as a potential replacement to the AK-74 series of rifles, it failed to fill its intended role due to its complex design and price. Still in use as a limited special purpose weapon, the AN-94 offers a unique two-shot burst function at a stated 1800 rounds per minute with the unique feature of delaying recoil for the first two rounds. Capable of a hyperburst fire mode.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n"
st_af_ah_s1,Aroth-8
st_wpn_mp7,MP7
st_up_ret_c2_descr,"A link that is opened by gases and closed by the return mechanism itself, which allows part of the gas energy to be used to operate the return mechanism."
st_upgr_o_magical,Suit Environmental Protection Upgrade Kit
cs_scientific_outfit_good_name,CS-4a Pathfinder
st_wpn_benelli_m1014,M1014
st_up_weight_3_descr,Use of lighter materials to reduce weight.
st_addon_scope_ncstar_ado_descr,"The NcSTAR ADO P4 Sniper 3–9x42 Riflescope is a variable magnification optic featuring an integrated red-dot sight. The red-dot lens flips up to the deployed position and automatically turns on with the push of a button, and flips down to the stored position to turn off. It includes an auto-locking quick release mount compatible with Weaver and Picatinny rails.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]NcSTAR\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1x (red-dot) / 3–9x (scope)\n \n"
trenchcoat_dolg_brown_outfit_name,Heavy Duty Overcoat
st_marijuana,Marijuana
st_antirad,Anti-radiation Drugs
st_tactical_knife_descr,"A distinctively curved blade known for its powerful chopping ability, traditionally used as both a tool and a weapon. Its weighted forward design makes it highly effective for cutting, making it a staple in survival, combat, and utility applications.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Field Dressing Mutants\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: %c[ui_gray_2]60\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: %c[ui_gray_2]107\n %c[d_cyan] • %c[pda_white] Armor Penetration: %c[ui_gray_2]35\n %c[d_cyan] • %c[pda_white] Cuts Thick Mutant Skin?: %c[ui_green]YES\n %c[d_cyan] • %c[pda_white] Mutant Pelt Quality: %c[ui_gray_2]75% - 98%\n"
st_knifebf4,OTs-4 Combat Knife
st_knife_hunting_descr,"A versatile fixed-blade knife designed for skinning, cutting, and general outdoor survival tasks. Its sturdy construction and ergonomic handle make it an essential tool for hunters and outdoor enthusiasts.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: %c[ui_gray_2]42\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: %c[ui_gray_2]71\n %c[d_cyan] • %c[pda_white] Armor Penetration: %c[ui_gray_2]24\n %c[d_cyan] • %c[pda_white] Cuts Thick Mutant Skin?: %c[ui_green]YES\n %c[d_cyan] • %c[pda_white] Mutant Pelt Quality: %c[ui_gray_2]45% - 60%\n"
st_knife_hunting,Hunting Knife
st_knife_needle_descr,"A classic military knife originally designed for scouts and special forces, featuring a distinctive curved blade and a durable wooden or synthetic handle. Known for its balance and cutting power, it remains a favored close-combat and utility weapon.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Field Dressing Mutants\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: %c[ui_gray_2]45\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: %c[ui_gray_2]55\n %c[d_cyan] • %c[pda_white] Armor Penetration: %c[ui_gray_2]18\n %c[d_cyan] • %c[pda_white] Cuts Thick Mutant Skin?: NO\n %c[d_cyan] • %c[pda_white] Mutant Pelt Quality: %c[ui_gray_2]35% - 50%\n"
st_placeable_gun_parts,Gun Parts
st_medkit_science_descr,"A medical kit designed specifically for use in the Zone. The kit contains products for handling wounds, as well as preventing the development of radiation poisoning and reducing accumulated radiation in the body. Contains Vikasolum, Batilolum and Naphazoline, unlike other medkits.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[pda_white]first aid %c[pda_white]H%c[d_orange]••••••••• %c[pda_white]T%c[d_orange]••••••••• %c[pda_white]A%c[d_orange]•••• %c[pda_white]L%c[d_orange]••••\n"
st_drink_crow,"Tea ""The Beak"""
st_sledge_hammer_descr,"A heavy, two-handed striking tool designed for powerful impact, often used for demolition, breaching, and melee combat in extreme situations. Its massive weight and solid construction allow it to break through obstacles, making it a formidable weapon or tool in survival and tactical scenarios.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: 120\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: 170\n %c[d_cyan] • %c[pda_white] Armor Penetration: 45\n %c[d_green] • %c[pda_white] Increased Range\n"
helm_ranger_descr,"Using the GP-10 as its model, this gas mask was designed primarily to protect the wearer from Controllers and Poltergeists.\n \n"
st_kolbasa_descr,"This sausage was originally intended to be a dietary supplement for people exhibiting signs of prolonged starvation. Because it was a mild-tasting, inexpensive and relatively healthy source of meat, Doctor's Sausage became very popular in the USSR. Its extended shelf life make it a practical choice for sustenance in the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n"
st_axe2_descr,"A compact, sharp-edged tool designed for chopping wood, processing game, and general survival use. Its sturdy handle and balanced weight make it an essential companion for outdoor expeditions and wilderness survival.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: %c[ui_gray_2]120\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: %c[ui_gray_2]170\n %c[d_cyan] • %c[pda_white] Armor Penetration: %c[ui_gray_2]24\n %c[d_green] • %c[pda_white] Increased Range\n"
wastelander_outfit_description,"A Zone-assembled suit, handmade by local craftsmen. This particular outfit is unusually light compared to average stalker suits but possesses a spacious Class IIIA vest and lightweight inserts. It's essentially a nimbler, stalker-made Berill-5M suit.\n \n"
st_ration_ru_descr,"Known as the ""Individual Food Ration,"" this pack offers a full day's worth of nourishment, including canned meats, crackers, and beverage mixes. Designed for Russian forces, its compact and sturdy packaging ensures resilience in harsh conditions.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n"
trenchcoat_green_outfit_description,"A long, thick green overcoat worn over a butchered scientist suit. Although the closed-cycle system and several other features seem to have been stripped off, the end result still compares favorably to many basic stalker suits.\n \n"
st_wpn_scar_new,FN SCAR-H
csky_novice_outfit_name,Clear Sky Leather Jacket
st_up_binoc_a3_descr,"Installation of new lens set for great distances, which offers x20 magnification power."
svoboda_scientific_outfit_description,"A suit of ""Sentinel"" body armor specially produced by Freedom craftsmen for observing anomalous phenomena in the Zone. The specially treated materials provide good protection and suit durability during prolonged exploration of anomalous fields.\n \n"
svoboda_light_proto_exo_outfit_description,"A Wind of Freedom bodysuit, specially designed to be fitted with the servos and batteries of an exoskeleton, allowing the wearer to carry significantly more equipment than they could under any other circumstances. Compared to a full exoskeleton, it provides less protection but is also considerably lighter.\n \n"
novice_outfit_camo_name,Firearm Enthusiast's Jacket
st_flask,Flask (Clean Water)
stalker_drought_outfit_name,"""Drought"" Stalker Suit"
st_addon_scope_mod9,Tactical Kit
st_wpn_bm16_descr,"A break-action, double barrel shotgun intended for amateur hunting and general civilian use. The barrels and stock have been manually shortened to make the weapon lighter and more compact. Though quick to wield, its range and accuracy suffers but it is a devastating close range weapon, nonetheless.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Tula Arms Plant\n"
svoboda_heavy_outfit_description,"A set of Spetsnaz body armor that has been ""liberated"" for use in the Freedom faction. This suit has been treated with ""Sovereign"", an anomalous compound invented by the faction. Any Freedom member expected to help defend the Barrier will do their best to get their hands on this suit.\n \n"
svoboda_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. Only the most respected members of Freedom will ever be found wearing a suit like this.\n \n"
svoboda_exo_outfit_description,"An excellent bodysuit produced by Freedom’s finest artisans consisting of a steel-reinforced Kevlar jumpsuit and a tactical vest with Class IV inserts, all carried by powered limbs and servomotors. While not always the most practical suit to maintain, it is undeniably powerful, and as such is entrusted only to Freedom's finest warriors and guardsmen.\n \n"
st_up_bard_a1_descr,High durability materials slow down wear and tear of the weapon's barrel.
st_addon_scope_sr1upgr1,Tactical Kit
st_up_autd_c1_name,Protective component sputter
st_up_stvp_a2_name,Solid steel frame
mutant_psevdodog_meat,Pseudodog Meat
svoboda_light_proto_exo_outfit_name,Wind of Freedom Exoskeleton
st_up_stvp_b1_name,Polymer pistol frame
st_rank_professional,Professional
stalker_autumn_outfit_description,"A Zone-assembled suit, handmade by local craftsmen. Favored among newer artefact hunters and creative hit men, the ""Autumn"" allows easier traversal of chemical anomalous fields.\n \n"
specops_outfit_description,"This outfit comprises military PS5 series body armor with beryllium sputter modified for use in the Zone. Designed for intense rapid-insertion assault operations, this outfit is standard issue for most Spetsnaz operators in the Zone.\n \n"
specops_merc_outfit_description,Spetsnaz body armor acquired and repurposed by the Zone's Mercenaries. Provides good physical protection while also being remarkably comfortable to wear. Often worn by Mercenaries who used to work for the SSU.\n \n
st_wpn_sr1m_descr,"A semi-automatic pistol designed as an analogue of the famous Italian Beretta for the Russian military. However, the constructors decided to make their upcoming creation more powerful and effective in close combat. The result surpassed their greatest expectations, as the newly arrived SR-1 Gyurza was immediately adopted by the Federal Protective Services.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsNIITochMash Institute\n"
specops_bandit_outfit_description,"A set of PS5 series body armor with beryllium sputter, acquired through shady means by the Zone's Bandits. Although the suit shows visible signs of irreparable wear and tear, it's still an excellent choice for battle.\n \n"
renegademerc_outfit_description,A light combat suit obtained through shady means to help armor local groups of Renegades. Its design is based on the suit used by the special forces of Western armies. Surprisingly pleasant to wear.\n \n
BR6,BR6
renegade_exo_outfit_description,"One of a few exoskeletons assembled by the Renegades back in 2011 to help secure their final push into Clear Sky's base. Unfortunately, they were virtually wiped out before their final victory ever came, thanks to the interference of a Mercenary with a trench coat and a marksman rifle. Modern Renegades who wear this armor always go into battle like a man possessed, eager to mete vengeance upon their most hated foes.\n \n"
helm_spartan,Cz-M10 Spartan Helmet
st_prt_o_ballistic_10,Grade-A Polyethylene Plates w/ Expanded Carrier
novice_outfit_tourist_description,"A warm leather anorak with an integrated backpack, worn over a turtleneck sweater, tucked into jeans and hiking boots. It seems the previous owner really loved hiking. The educated choice of materials and weight management system makes this more useful than most leather jackets. Still an inadequate choice for the Zone's harsh conditions.\n \n"
novice_outfit_camo_description,"A warm leather anorak worn over a turtleneck sweater, tucked into jeans and hiking boots. Formerly owned by a typical firearm enthusiast, it sports several advantages over an ordinary jacket, namely a camouflage pattern, higher quality material and more pockets to hold belongings. Still an inadequate choice for the Zone's harsh conditions.\n \n"
ammo-338-lapua_descr,"The .338 Lapua Magnum is a specialised rimless bottlenecked centrefire cartridge developed for military long-range sniper rifles. The Afghanistan War and Iraq War made it a combat-proven round with ready and substantial ammunition availability. The .338 Lapua is a dual-purpose anti-personnel and anti-materiel round, but its anti-materiel potential is limited.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]Unlimited (140) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]130"
merc_nosorog_outfit_name,Mercenary Nosorog
st_meat_psysucker,Psysucker Goulash
st_data_export_blast_power,st_data_export_blast_power
st_up_stk_c2_name,Smoothing receiver groove and indent sputter
nomad_outfit_description,"A Zone-assembled suit, handmade by local craftsmen. This particular outfit is of high quality and feels exceptionally light and comfortable to wear. It is clear that whoever assembled this armor was highly familiar with the Zone's nature and evidently put a great deal of pride and care into their work.\n \n"
nbc_merc_outfit_description,A Mercenary 'Twilight' suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
nbc_freedom_outfit_description,A Sentinel of Freedom suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
ammo_20x70_buck,20x70 buckshot round
nbc_dolg_outfit_description,A PS5-M suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
trenchcoat_outfit_description,"A long, thick overcoat.\n \n"
monolith_scientific_light_outfit_description,"A SEVA-like suit made from scratch by an unknown craftsman. It is unknown what role this suit fills within the Monolith faction as a whole, although it's been speculated that its purpose is largely ceremonial.\n \n"
monolith_outfit_description,"A mysterious bodysuit associated with the Monolith faction. Previously of unknown origin, scores of these suits were found in containers and lockers underneath the X18 facility in Dark Valley. There are theories among stalkers that these suits predate the creation of the Zone.\n \n"
st_upgr_w_internal,Weapon Mechanism Upgrade Kit
monolith_nbc_outfit_description,A Monolith suit with the vest switched out for a special pocketed load-bearing alternative. A solid suit for a scavenger on a budget.\n \n
st_placeable_light_altar,Compact Psi-Light
monolith_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. A favorite among the Monolith's battle preachers and tactical masters who claim the confines of the suit to be as comforting as the Sarcophagus itself.\n \n"
st_data_export_stash_chance,Chance %
military_exolight_outfit_description,"Also known as the ""Radsuit"", this outfit is essentially a heavy ballistic vest containing Class IV plates reinforced with steel with many of the attachment points needed for a rigid exoskeleton. However, with no powered exoskeleton to ease the load, this armor proves cumbersome to wear for extended periods of time. Considered too cumbersome by the Ukrainian government, these suits are never issued to any unit or individual. Thus soldiers, Military stalkers and the occasional veteran must always find and pay for it through their own means.\n \n"
st_up_usm_b1_name,Composite firing mechanism components
st_prop_scope_5x,x5 optical scope
military_outfit_description,"An excellent protective suit for the Zone. This heavy military-grade armor is designed for major battle operations in anomalous areas. Comprises a PSZ-12p heavy military armored suit, built-in compensation suit, and an anomalous protection bodysuit. Although originally intended for the sole use of Military stalkers and experienced Spetsnaz operators, this armor occasionally finds its way into factions outside of the Military through unknown means.\n \n"
merc_wolven_outfit_description,"Sometimes nicknamed the ""Wolven"", this outfit is a comfortable special tactical suit, used by Mercenaries in both exploratory expeditions and stealth operations.\n \n"
st_prt_w_p_trigger_2,Double-action Trigger Mechanism (Trigger)
st_addon_sil_pl15,PL-15 Suppressor
st_upgr_o_health,Suit Utility Package 'HPs-1'
merc_scientific_armored_outfit_description,A variant of the SEVA bodysuit that was commissioned by Mercenaries. Used by veteran mercenaries who are expected to guide researchers and artefact hunters in the more dangerous parts of the Zone.\n \n
merc_outfit_description,"The ""Light Combat"" suit is one of the most common outfits used by the Zone's Mercenaries. Its design is based on the suit used by the special forces of Western armies. Adequate for basic operations, but quality is lacking when compared to standard Spetsnaz gear.\n \n"
st_wpn_mp153_m1,"MP-153 ""Carabineer"""
st_up_1921_b9_name,Re-engineered Blish Lock Mechanism
st_data_export_used_in_crafting,Used in crafting
merc_fighter_outfit_description,"Referred to as the ""Fighter"" by Mercenaries, this suit is a variation of the standard LC outfit. It can perform surprisingly well in operations where stealth and speed are imperative.\n \n"
gamma_wound_cap,Rupture Cap
st_wpn_val_modern_descr,"Engineered for Soviet special operations units, the AS Val is a gas operated, integrally suppressed weapon that was set to supersede the AK-47 and AKM rifles. It is easily disassembled and concealed, lightweight and comfortable to fire with the suppressor reducing bullet velocity to below subsonic levels. Today, the AS VAL sees widespread use among Russian special forces.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Tula Arms Plant\n"
st_up_add_b2_name,Change of calibre to 5.56x45
merc_combat_scientific_outfit_description,"As a token of goodwill and to help cover their research costs, Clear Sky occasionally makes coveted ""Pathfinder"" suits on commission for use among the Zone's Mercenaries. Compared to the stock SEVA suit, this model is superior across the board. Comes with a built-in Class IIIA ballistic vest.\n \n"
st_addon_scope_aim_low_descr,"A compact and lightweight red dot sight by Aimpoint, known for its long battery life and high durability. It is widely used for both military and civilian applications due to its precision and reliability.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Aimpoint\n %c[d_cyan] • %c[pda_white] Magnification: %c[ui_gray_2]1.0x\n \n"
st_beer_descr,"Ukrainian beer encompasses a variety of brews crafted in Ukraine, reflecting the country's rich brewing heritage. These beers range from light lagers to robust ales and are a very popular beverage in the Zone, besides vodka.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Drink\n %c[d_cyan] • %c[pda_white] Alcohol\n"
st_heavy_sewing_thread,Field Armor Toolkit
light_monolit_outfit_description,"An Interceptor Anomalous Body Armor System that ended up in the hands of the Monolith. Compared to the standard model, this suit is slightly more ergonomic and boasts greater protection against psychic interference.\n \n"
st_af_ring_descr,"A very small artefact of electric nature. Difficult to spot. Consists of two ring-shaped materials of organic nature, hence the given name. When the Ring spins, it never stops spinning, defying the first law of thermodynamics. Scientists suggest that this artefact inherits gravitational properties from Vortex anomalies. \nThe outer ring has a high-conductivity. It absorbs electrical current from relative sources then ground it in the inner ring. Despite the basic function, the mechanism behind the disappearance of electrical power inside the second ring is still unknown. \nOn the other side, the Ring is flammable. Prolonged exposure may enhance its flammability and cause it to ignite. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
scientific_outfit_name,SEVA Bodysuit
st_light_repair_kit,Armor Repair Kit (Light Armor)
st_af_baloon_descr,"A compound of several hollow organic formations, this artefact emits a gaseous substance that can neutralise chemical or toxic particles inside the body without harming it. Thus providing a a great level of toxic and chemical protection. \nIt also has a constant temperature regardless of its surroundings. This allows it to absorb heat from its vicinity and to create a little pocket around the user which prevents the flames from damaging the body. \nApart from that Bubble, however, possesses numerous negative properties. For example, it greatly amplifies the effects of psy-waves as well as fields produced by mutants and anomalies. This disadvantage is not to be taken lightly: some stalkers have reported that psy influence was so potent when in possession of a Bubble that they felt their heads cracking from the inside and the only thing they could do was scream in pain and run as far as they could. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
st_wpn_bm16_full_alt_23,"TOZ-34 ""Bear"""
light_merc_outfit_description,"A well-kept Interceptor Anomalous Body Armor System sold directly to the Mercenaries from various Western sources. While a little uncomfortable, this suit is overall better than the standard model circulating around the Zone.\n \n"
light_freedom_outfit_description,"Rumored to be supplied to the Freedom faction directly from an unknown source, this suit is based on the somewhat outdated IBA system but modified for greater comfort when operating in the Zone's conditions.\n \n"
st_up_bar_a2_descr,The lack of big gas chambers and barrel mounting on the foregrip has a positive effect on accuracy.
isg_outfit_description,"Based on a fairly standard suit design used by Western special forces, outfits like this are common to many militaries throughout the world. This is the bare minimum a UNISG operative can expect to be fitted with.\n \n"
isg_lcs_urban_outfit_description,"A modified ""Light Combat Suit"" model adapted for use in battle by UNISG troops. Its design is based on the suit used by the special forces of Western armies. Compares favorably in combat compared to many other outfits in its class but still falls short of what a Spetsnaz operator would be wearing.\n \n"
isg_lcs_camo_outfit_description,"A modified ""Light Combat Suit"" model adapted for use in the Zone by UNISG troops. Its design is based on the suit used by the special forces of Western armies. Light weight and comfortable.\n \n"
isg_merc_outfit_description,"An improvement over the original Mk-1 design, this outfit is much better suited for the Zone's conditions. These improvements were commissioned by UNISG based on the limited data that could be recovered from their less fortunate predecessors.\n \n"
st_wpn_vepr12_descr,"Conceived for the Russian military and law enforcement market, with civilian applications ranging from hunting to self-defense and competition, the Vepr-12 is a multi-purpose, semi-automatic shotgun patterned after Kalashnikov rifles and built on the heavy RPK light machine gun receiver. With its fixed open port gas system, the Vepr-12 can effectively cycle a multitude of 12-gauge loads, making it a highly versatile semi-automatic shotgun.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Molot Oruzhie Ltd.\n"
st_af_cocoon_name,Cocoon
helm_spartan_descr,"A helmet commissioned by extremely influential stalkers, based off the design of the 'Apocalypse' helmet formerly used by the faction, ""Final Day"". In comparison, this helmet is lighter and more protective than its predecessor, comparing favorably to modern combat helmets such as the 'Sphere' series.\n \n"
st_helm_rp_bala,Balaclava
st_data_export_heavy_attack_power,Heavy Attack Power
st_up_usm_b3_descr,"Removal of the combat spring allows the first shot to be made half a second earlier. It may not be much, but it can save your life."
dolg_pantsir_outfit_name,PSZ-7p Shell Armor
st_helm_resp_descr,"A basic plastic and rubber respirator, used to protect the wearer from inhaling harmful dust, fumes, vapors or gases. Widely used by rookies due to its light weight and economical environmental protection. However, it provides negligible physical protection and is guaranteed to fail in more heavily irradiated areas.\n \n"
helm_ppm88_descr,"A Russian gas mask well suited for CBRN ecological hazards. In the Zone, it can be considered a functional and spiritual successor to the GP-5.\n \n"
st_helm_metro_descr,"Believed to have first been created by a faction known as ""Final Day"", this helm resembles a Czech M10 Gas Mask with heavy armor plating modifications. When the faction was dissolved, these helmets gradually entered into circulation.\n \n"
helm_m50_descr,"An M50 gas mask tweaked for better functionality in the Zone. Overall, it is considered an improvement over the M40.\n \n"
st_marijuana_descr,"Self-grown cannabis. Smoking it is a popular pastime, especially among Freedomers who've served at the Barrier. Marijuana bags can be bought here and there in the Zone. Some believe that the drug helps retain a balance of the mind.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[ui_gray_2]improves morale and mind protection against horrors of the Zone\n %c[d_green] • %c[ui_gray_2]potent dizziness removal\n"
