"""Og-7b""","""Og-7b"""
st_placeable_wooden_board,Wooden Panel
st_placeable_wooden_board_descr,A panel assembled from wooden planks. Useful when boarding up a window.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Block Windows/Entrances\n
st_placeable_wooden_plank,Wooden Plank
st_placeable_wooden_plank_descr,A plank of wood. Can be used to block entrances and fortify a location.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Block Windows/Entrances\n
st_placeable_workshop,Portable Workshop
st_placeable_workshop_descr,"A combination of a deployable table, workshop tools and an integrated stash. This allows stalkers to be more self-sufficient in less than friendly areas, though its weight is a deterrent against crafting on the road.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Item Storage\n %c[d_orange] • %c[pda_white] Usable As Stash\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Repairing Equipment\n"
st_porn,Terroraiser Magazine
st_porn2,Atmosfear Magazine
st_porn2_descr,"A Ukrainian heavy metal magazine written in Russian, featuring a glossy cover and professionally printed pages filled with original interviews from bands such as MOONSORROW, NIGHTRAGE, CALIBAN, BUTTERFLY TEMPLE, and many others. It also contains over 200 reviews covering the latest releases across all styles of heavy metal. An enjoyable read and a great way to pass the time.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Recreational\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Passing Time\n"
st_porn_descr,"A Ukrainian heavy metal magazine written in Russian and published by Dark Arts Ltd. Inside, you’ll find exclusive interviews with bands such as DEICIDE, KORPIKLAANI, BLEED FROM WITHIN, DARK MILLENIUM, and many more, along with festival reports from events like Wacken and Black Sea Metal Fest. Though defunct since 2018, it’s still an enjoyable read and a great way to pass the time.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Recreational\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Passing Time\n"
st_powder_mag,Large Rifle Propellant
st_powder_mag_desc,"High-yield, slow burning ball propellant for large rifle rounds. This powder yields the most energy and burns the slowest, thus it is only suitable for use in large caliber rifle ammunition fired from long-barrel weapons.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Ammo Part\n"
st_powder_pistol,Pistol/Shotgun Propellant
st_powder_pistol_desc,"Fast burning, double-base propellant for use in shotguns and small handgun rounds. This variant of smokeless powder produces less overall energy than slower powders but burns more cleanly and quickly.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Ammo Part\n"
st_powder_poltergeist,'Diamond Powder'
st_powder_poltergeist_descr,"""Diamond powder"" is a common name given to crystal-like substance sometimes found in the belly of all species of psy-creatures. It is not known what metabolic processes lead to its emergence and for this reason scientists are eager to pay large sums of money to lay their hands on it. Practical use is limited but some stalkers are known to sprinkle their most cherished hunting knives with it as it makes sharpening significantly easier. It also makes blades look shiny and well-kept.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] scientific specimen\n"
st_powder_rifle,Small Rifle Propellant
st_powder_rifle_desc,"IMR propellant for light rifle cartridges and some heavy handgun cartridges. This powder burns at a medium rate and produces a moderate amount of energy though it cannot be used in blowback handguns and shotguns as insufficient pressures will lead to incomplete burning, causing fouling.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Ammo Part\n"
st_pri_a19_american_experiment_info_descr,st_pri_a19_american_experiment_info_descr
st_pri_a19_american_experiment_info_name,st_pri_a19_american_experiment_info_name
st_pri_a19_lab_x10_info_descr,st_pri_a19_lab_x10_info_descr
st_pri_a19_lab_x10_info_name,st_pri_a19_lab_x10_info_name
st_pri_a19_lab_x16_info_descr,st_pri_a19_lab_x16_info_descr
st_pri_a19_lab_x16_info_name,st_pri_a19_lab_x16_info_name
st_pri_a19_lab_x18_info_descr,st_pri_a19_lab_x18_info_descr
st_pri_a19_lab_x18_info_name,st_pri_a19_lab_x18_info_name
st_pri_a19_lab_x7_info_descr,st_pri_a19_lab_x7_info_descr
st_pri_a19_lab_x7_info_name,st_pri_a19_lab_x7_info_name
st_pri_b35_lab_x8_key_desc,st_pri_b35_lab_x8_key_desc
st_pri_b35_lab_x8_key_name,st_pri_b35_lab_x8_key_name
st_pri_b36_monolith_hiding_place_pda_desc,st_pri_b36_monolith_hiding_place_pda_desc
st_pri_b36_monolith_hiding_place_pda_name,st_pri_b36_monolith_hiding_place_pda_name
st_prop_artefact,Number of armour attachment modules
st_prop_bed_1,Rollable Bed
st_prop_bed_1_descr,A simple mattress and blanket. Lightweight and portable.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Sleeping\n
st_prop_bed_2,Metal Bed
st_prop_bed_2_descr,An old metal bed with a basic mattress and blanket. Better than sleeping on the ground.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Sleeping\n
st_prop_bed_3,Wooden Bed
st_prop_bed_3_descr,A sturdy wooden bed. The mattress is soft and comfortable. Comes with a double set of blankets to keep you warm during cold nights.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Sleeping\n
st_prop_binoc_autolock,Detectability
st_prop_binoc_nightvision,Nightvision
st_prop_binoc_zoom,Magnification
st_prop_board_map,Zone Map
st_prop_board_map_descr,Topographic map of the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_bong,Hookah
st_prop_bong_descr,"Also known as a waterpipe or arghile, this instrument is used for smoking Shisha Tobacco in which the smoke is cooled by water held within its base.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_bullet_speed,Flatness
st_prop_calibre,Calibre
st_prop_cans_tuna,Canned Food Crate
st_prop_cans_tuna_descr,A wooden crate commonly used by the merchants to display their wares. Only suitable for canned food.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Item Storage\n %c[d_orange] • %c[pda_white] Usable As Stash\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Stores: %c[ui_gray_2] Canned Food\n
st_prop_case,PC Case
st_prop_case_descr,An old PC case. The computer within is non-functional. Still neat to look at.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_chair,Wooden chair
st_prop_chair_descr,Simple and sturdy wooden chair with a soft seat.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_contrast,High contrast sight
st_prop_couch_1,Old Sofa
st_prop_couch_1_descr,An old sofa in surprisingly good shape.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_counter_1,Wooden Counter
st_prop_counter_1_descr,"A simple wooden counter, still in good shape.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_dish1,Ceramic Plate
st_prop_dish1_descr,A ceramic plate of the non-combat variety.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_dish2,Ceramic Bowl
st_prop_dish2_descr,A simple but durable ceramic bowl.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_durability,Suit durability
st_prop_fan,Small Fan
st_prop_fan_descr,"A small, functional fan. Useful for those rare sunny days in the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_fridge,Old Fridge
st_prop_fridge_descr,A heavy fridge used to help preserve mutant meat and other perishable items.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Item Storage\n %c[d_orange] • %c[pda_white] Usable As Stash\n %c[d_orange] • %c[pda_white] Placeable\n %c[pda_white] • %c[ui_red] mutant meat does not spoil while stored within\n
st_prop_keyboard,Keyboard
st_prop_keyboard_descr,An old keyboard that has developed a faint yellow tint due to the passage of time.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_lamp1,Desk Lamp
st_prop_lamp1_descr,A small lamp to provide light within a living space.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_cyan] • %c[pda_white] Fuel: %c[ui_gray_2]Batteries\n
st_prop_lamp2,Desk Lamp (Large)
st_prop_lamp2_descr,A large lamp to provide light within a living space.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_cyan] • %c[pda_white] Fuel: %c[ui_gray_2]Batteries\n
st_prop_laptop_item,Laptop
st_prop_laptop_item_descr,A modern laptop.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_med_case_1,Medical Case
st_prop_med_case_1_descr,Sturdy plastic case intended to store medical items.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Item Storage\n %c[d_orange] • %c[pda_white] Usable As Stash\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Stores: %c[ui_gray_2]Medical Items\n
st_prop_mice_pad,Mouse with Mouse Pad
st_prop_mice_pad_descr,"Basic, old PC mouse with a mouse pad. Welcome back to late 90s.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_monitor,Monitor
st_prop_monitor_descr,An old monitor in decent condition.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_mug,Mug
st_prop_mug_descr,A basic mug.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_night_vision_2,PN21KL night vision device
st_prop_poster_vertical_item,Poster (Vertical)
st_prop_poster_vertical_item_descr,"A simple, vertical poster.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_prop_clock_1,Digital Clock
st_prop_prop_clock_1_descr,A new digital clock. Quite a rare sight within the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Shows Time\n
st_prop_recoil,Recoil
st_prop_reliability,Reliability
st_prop_restore_bleeding,Wound healing
st_prop_restore_health,Health restoration
st_prop_scope,Adjustable sight
st_prop_scope_15x,x15 optical scope
st_prop_scope_4x,4x optical scope
st_prop_scope_5x,x5 optical scope
st_prop_shelf_1,Wooden Shelf
st_prop_shelf_1_descr,"A simple shelf, made of wood.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_shelf_2,Wooden Shelf (Large)
st_prop_shelf_2_descr,"A sturdy wooden shelf, made of wood.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_silencer,Silencer affinity
st_prop_sprint,Servomotor boosters
st_prop_stove1,Stove (Small)
st_prop_stove1_descr,"A small, functional stove that has been refitted to work with all fuels.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Cooking\n"
st_prop_stove2,Stove (Large)
st_prop_stove2_descr,"A large, functional stove that has been refitted to work with all fuels.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Cooking\n"
st_prop_table_1,Wooden Desk
st_prop_table_1_descr,"A sturdy wooden desk, still in good shape.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_table_2,Wooden Table
st_prop_table_2_descr,"A sturdy wooden table, still in good shape.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n"
st_prop_tv,TV
st_prop_tv_descr,An old TV that tunes in to the same channels available within the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Placeable\n
st_prop_underbarrel_slot,underbarrel mount
st_prop_weight,Weight
st_prop_weightoutfit,Body armour weight
st_protein,Protein Bar
st_protein_descr,"A compact bar combining the indulgence of chocolate with the nutritional benefits of protein. Ideal for quick consumption, it offers a sweet treat alongside essential nutrients. Useful on longer trips when you're on the go and need to eat something fast.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n"
st_prt_i_ammo,Ammo Parts
st_prt_i_ammo_descr,These ammo parts can be reused for the creation of better variants. This is why some stalkers prefer to keep them around.\n \n
st_prt_i_capacitors,Pack of Capacitors
st_prt_i_capacitors_descr,"A main component in most electrical devices due to its job in rectifying alternative current, storing electrical energy and bypassing noise.\n \n"
st_prt_i_ceramic,Ceramic Base
st_prt_i_ceramic_descr,.
st_prt_i_copper,Copper Wire
st_prt_i_copper_descr,"Copper wire is used in many devices to control the transmission or use of electric energy. In its pure form it is rare, but if necessary, can be easily extracted from common old radios, walkie-talkies and other electronics.\n \n"
st_prt_i_fasteners,Fasteners
st_prt_i_fasteners_descr,"Handful of screws, washers, nuts, nails and small pieces of metallic plates in a variety of different types and sizes.\n \n %c[d_orange] Can be used to craft many items. \n \n"
st_prt_i_glass,Glass Pieces
st_prt_i_glass_descr,.
st_prt_i_leather,Leather Roll
st_prt_i_leather_descr,.
st_prt_i_paper,Paper Sheets
st_prt_i_paper_descr,"Torn sheets of silk coated paper. Even in a place like the Zone, it can be used for all kind of things. The cheapest way for packaging food.\n \n"
st_prt_i_plastic,Plastic Film
st_prt_i_plastic_descr,"A small pack made of low density polyethylene film. These thin plastic membranes are used to separate areas or volumes, hold items and act as barriers.\n \n"
st_prt_i_resistors,Box of Resistors
st_prt_i_resistors_descr,Resistors are the most common components found in electronics. They are used to limit and direct the passage of electrical current through circuit branches to ensure other components are getting proper voltage.\n \n
st_prt_i_rubber,Rubber
st_prt_i_rubber_descr,"Standard, industrial rubber."
st_prt_i_scrap,Metallic Scrap
st_prt_i_scrap_descr,Handful of metal bits and pieces of equipment consisting of different types and grades of steel and aluminum alloys.\n \n %c[d_orange] Can be used to craft many items. \n \n
st_prt_i_textolite,Textolite Base
st_prt_i_textolite_descr,"A multi-layered, structural material constructed of cotton fabric and thermoreactive tactifying resin.\n \n"
st_prt_i_transistors,Box of Transistors
st_prt_i_transistors_descr,A box of high-quality BJT transistors that can be used to convert and amplify electrical oscillations.\n \n
st_prt_i_wood,Wooden Parts
st_prt_i_wood_descr,"Pieces of wide-grained, light cedar wood. Could be used in crafting.\n \n %c[d_orange] Can be used to craft many items. \n \n"
st_prt_o_ballistic_1,Kevlar K129 Plates w/ Reinforced Ceramic Inserts
st_prt_o_ballistic_10,Grade-A Polyethylene Plates w/ Expanded Carrier
st_prt_o_ballistic_10_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use.\n \n
st_prt_o_ballistic_11,Kevlar K119 Plates
st_prt_o_ballistic_11_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts.\n \n"
st_prt_o_ballistic_12,Reinforced Kevlar K119 Plates
st_prt_o_ballistic_12_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been further reinforced with additional Kevlar.\n \n"
st_prt_o_ballistic_13,Polyethylene Lightweight Armor Plates
st_prt_o_ballistic_13_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use.\n \n
st_prt_o_ballistic_14,Polyethylene Armor Plates (Improvised)
st_prt_o_ballistic_14_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use. These have been put together within the Zone using a variety of used and worn pieces.\n \n
st_prt_o_ballistic_15,Carbon Nanotube Layers w/ Kevlar-49 Fabrics
st_prt_o_ballistic_15_descr,Carbon nanotubes (CNTs) have great potential as a ballistic-resistant material. The remarkable properties of CNTs makes them an ideal candidate for reinforcing polymers and other materials and is often used in applications such as bullet-proof vests. These are reinforced with Kevlar-49 fabrics.\n \n
st_prt_o_ballistic_16,Carbon Nanotube Layers w/ Kevlar-29 Fabrics (Reinforced)
st_prt_o_ballistic_16_descr,Carbon nanotubes (CNTs) have great potential as a ballistic-resistant material. The remarkable properties of CNTs makes them an ideal candidate for reinforcing polymers and other materials and is often used in applications such as bullet-proof vests. These are reinforced with Kevlar-29 fabrics.\n \n
st_prt_o_ballistic_17,Polyethylene Fiber Layers w/ Polycarbonate Inserts
st_prt_o_ballistic_17_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use. These have been reinforced with polycarbonate inserts.\n \n
st_prt_o_ballistic_18,Reinforced Polyethylene Fiber Layers
st_prt_o_ballistic_18_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use. These have been reinforced with polycarbonate inserts.\n \n
st_prt_o_ballistic_19,Carbon-fiber Layers
st_prt_o_ballistic_19_descr,"Carbon-fiber is light weight, flexible and is able to withstand high temperatures.\n \n"
st_prt_o_ballistic_1_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with ceramic inserts.\n \n"
st_prt_o_ballistic_2,Kevlar Protera Plates w/ Reinforced Ceramic Inserts
st_prt_o_ballistic_20,Reinforced Carbon-fiber Layers
st_prt_o_ballistic_20_descr,"Carbon-fiber is light weight, flexible and is able to withstand high temperatures. These have been further reinforced with additional layers.\n \n"
st_prt_o_ballistic_2_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with Protera plates.\n \n"
st_prt_o_ballistic_3,Kevlar K129 Plates w/ Polycarbonate Composite
st_prt_o_ballistic_3_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with a polycarbonate composite.\n \n"
st_prt_o_ballistic_4,Kevlar K129 Plates w/ Carbon-fiber Composite
st_prt_o_ballistic_4_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with a carbon-fiber composite.\n \n"
st_prt_o_ballistic_5,Kevlar AP Steel Plates
st_prt_o_ballistic_5_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with a carbon-fiber composite.\n \n"
st_prt_o_ballistic_6,Kevlar AP Plates w/ Reinforced Titanium Composite
st_prt_o_ballistic_6_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with additional titanium composite.\n \n"
st_prt_o_ballistic_7,Kevlar K119 Plates w/ Polycarbonate Inserts
st_prt_o_ballistic_7_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with polycarbonate inserts.\n \n"
st_prt_o_ballistic_8,Kevlar K119 Plates w/ Carbon-fiber Inserts
st_prt_o_ballistic_8_descr,"Kevlar plates are widely known for their protective capabilities, absorbing the impact of firearm projectiles with moderate ease. They constitute a lightweight alternative to heavy steel inserts. These have been reinforced with carbon-fiber inserts.\n \n"
st_prt_o_ballistic_9,Grade-B Polyethylene Plates w/ Expanded Carrier
st_prt_o_ballistic_9_descr,Polyethylene plates that provide extra protection to vital areas. These hard armor plates have proven effective against all handgun rounds and a range of rifles. These upgraded ballistic vests have become standard in military use.\n \n
st_prt_o_fabrics_1,Cloth Sheets
st_prt_o_fabrics_1_descr,"The very base of an outfit. These sheets are made of different materials such as cotton, polycotton, wool and leather to provide comfort and durability.\n \n"
st_prt_o_fabrics_2,Synthetic Cloth Sheets
st_prt_o_fabrics_2_descr,The very base of an outfit. These textiles are blended with synthetic materials such as polyester and lycra to provide versatility and durability.\n \n
st_prt_o_fabrics_3,Durable Textiles
st_prt_o_fabrics_3_descr,"These sheets are made of different materials such as polyester, leather and canvas. Good durability in harsh environmental conditions.\n \n"
st_prt_o_fabrics_4,Mil-Spec Textiles
st_prt_o_fabrics_4_descr,"Sheets of military-grade textiles. Protective fabrics are used like rubber and ballistic nylon, along with joint protections. Valued for its relatively low price and high versatility.\n \n"
st_prt_o_retardant_1,Layered Fire Retardant Fabrics
st_prt_o_retardant_10,Polymer Sheets (Barium-sulfate Coating)
st_prt_o_retardant_10_descr,The thermal degradation behaviour of barium-sulfate makes it a great choice for outfits used inside the Zone as it can provide protection against environmental hazards.\n \n
st_prt_o_retardant_11,Aluminized Layers of Retardant Fabrics
st_prt_o_retardant_11_descr,"Multi-layer Aluminized fabrics are specifically designed for protective apparel and shields used in environments that pose serious fire or safety risks associated with radiant heat and chemical sources. In addition, these fabrics offer great isolation against psi-waves.\n \n"
st_prt_o_retardant_12,Aluminized Fiberglass Fabrics
st_prt_o_retardant_12_descr,"Multi-layer Aluminized fiberglass fabrics are specifically designed for protective apparel and shields used in environments that pose serious shock or safety risks associated with radiant heat and chemical sources. In addition, these fabrics offer great isolation against psi-waves effects.\n \n"
st_prt_o_retardant_13,PBI-blended Fabrics
st_prt_o_retardant_13_descr,PBI-blended fabrics have been recognized and trusted in the fire service over the years as the leading high-performance protective fire resistant fabrics.\n \n
st_prt_o_retardant_14,PBI-blended Fabrics w/ Polyester Treatment
st_prt_o_retardant_14_descr,PBI-blended fabrics have been recognized and trusted in the fire service over the years as the leading high-performance protective fire resistant fabrics.\n \n
st_prt_o_retardant_15,Activated Carbon Cloth (ACC) Fabrics
st_prt_o_retardant_15_descr,"Originally developed for use in chemical warfare suits, Activated Carbon Cloth has many relevant uses in defense, industrial, and medical applications. It considerably enhances the efficacy of both advanced and active wound dressings, along with providing great protection from radiation particles.\n \n"
st_prt_o_retardant_16,Active Charcoal-treated Non-woven Fabrics
st_prt_o_retardant_16_descr,"Originally developed for use in chemical warfare suits. Activated Carbon Cloth has many relevant uses in defense, industrial, and medical applications. It considerably enhances the efficacy of both advanced and active wound dressings, along with providing great protection from radiation particles.\n \n"
st_prt_o_retardant_17,Insulating Constantan Inserts
st_prt_o_retardant_17_descr,"Inserts made of constantan sheets acting as dielectric layers to protect the outfit and its wearer from electric shocks, psi-waves and radioactive materials.\n \n"
st_prt_o_retardant_18,Insulating Constantan Inserts w/ Fiberglass Coating
st_prt_o_retardant_18_descr,"Inserts made of constantan sheets and fiberglass-coated fabrics acting as dielectric layers to protect the outfit and its wearer from electric shocks, psi-waves and radioactive materials.\n \n"
st_prt_o_retardant_19,"Insulating Fiberglass ""Polyester"" Fabrics"
st_prt_o_retardant_19_descr,"High temperature resistant fabrics woven from “E"" glass fibers and coated with a Vermiculite based film providing extended service temperatures up to 1500°F and good shock resistance up to 20Kv. In a place like the Zone, these fabrics can come in handy against anomalous hazards.\n \n"
st_prt_o_retardant_1_descr,Textiles that are more resistant to fire through chemical treatment or manufactured fireproof fibers.\n \n
st_prt_o_retardant_2,Layered Chemical/Shock Retardant Fabrics
st_prt_o_retardant_20,"Insulating Fiberglass ""Satin Weave"" Fabrics"
st_prt_o_retardant_20_descr,"High temperature resistant fabrics woven from “E"" glass fibers and coated with a Vermiculite based film providing extended service temperatures up to 1700°F and good shock resistance up to 25Kv. In a place like the Zone, these fabrics can come in handy against anomalous hazards.\n \n"
st_prt_o_retardant_2_descr,Textiles that are more resistant to electric shock and chemical particles through chemical treatment or manufactured fibers.\n \n
st_prt_o_retardant_3,Grade-B RPVC Treated Fabrics
st_prt_o_retardant_3_descr,Rigid Polyvinyl Chloride (RPVC) is a non-flammable material that is resistant to weathering. RPVC can also be UV stabilized to provide higher protection against anomalous hazards.\n \n
st_prt_o_retardant_4,Grade-A RPVC Vinyl Fabrics
st_prt_o_retardant_4_descr,Rigid Polyvinyl Chloride (RPVC) is a non-flammable material that is resistant to weathering. RPVC can also be UV stabilized to provide higher protection against anomalous hazards.\n \n
st_prt_o_retardant_5,PVC/Rubber Coated Fabrics
st_prt_o_retardant_5_descr,A tough and durable PVC coated polyester and rubber-fiber fabric designed for use in providing protection against hazards.\n \n
st_prt_o_retardant_6,PVC/Carbon-fiber Fabrics
st_prt_o_retardant_6_descr,A tough and durable PVC coated polyester and carbon-fiber fabric designed for use in providing protection against hazards.\n \n
st_prt_o_retardant_7,Insulating Magnesium Grid Inserts
st_prt_o_retardant_7_descr,This magnesium grid acts as dielectric layers to protect the outfit and its wearer from powerful electric shocks and psi-waves. It can also offer protection against other hazards.\n \n
st_prt_o_retardant_8,Insulating Reinforced Magnesium-oxide Grid
st_prt_o_retardant_8_descr,This magnesium grid acts as dielectric layers to protect the outfit and it's wearer from powerful electric shocks and psi-waves. It can also offer protection against other hazards.\n \n
st_prt_o_retardant_9,Polymer Sheets (Mismuth-sulfate Coating)
st_prt_o_retardant_9_descr,The thermal degradation behaviour of bismuth-sulfate makes it a great choice for outfits used inside the Zone as it can provide protection against environmental hazards.\n \n
st_prt_o_support_1,Exoskeleton Frame
st_prt_o_support_1_descr,"Mechanical frame powered by a system of electric motors, pneumatics, levers and hydraulics that give the wearer both superior protection as well as greatly increased physical strength.\n \n"
st_prt_w_p_barrel_1,9x18mm Barrel (Barrel)
st_prt_w_p_barrel_1_descr,9x18mm barrel.\n \n
st_prt_w_p_barrel_2,9x19mm Barrel (Barrel)
st_prt_w_p_barrel_2_descr,9x19mm barrel.\n \n
st_prt_w_p_barrel_3,.45 Barrel (Barrel)
st_prt_w_p_barrel_3_descr,.45 barrel.\n \n
st_prt_w_p_barrel_4,5.7mm Barrel (Barrel)
st_prt_w_p_barrel_4_descr,5.7mm barrel.\n \n
st_prt_w_p_barrel_5,7.62mm Barrel (Barrel)
st_prt_w_p_barrel_5_descr,7.62mm barrel.\n \n
st_prt_w_p_barrel_6,9x18mm Barrel (enclosed) (Barrel)
st_prt_w_p_barrel_6_descr,Enclosed 9x18mm barrel.\n \n
st_prt_w_p_barrel_7,.357 Barrel (Barrel)
st_prt_w_p_barrel_7_descr,.357 barrel.\n \n
st_prt_w_p_spring_1,9mm Recoil Spring Assembly [Soviet] (Spring)
st_prt_w_p_spring_1_descr,Soviet 9mm recoil spring assembly.\n \n
st_prt_w_p_spring_2,9mm Recoil Spring Assembly [Russian] (Spring)
st_prt_w_p_spring_2_descr,Russian 9mm recoil spring assembly.\n \n
st_prt_w_p_spring_3,.45 Recoil Spring Assembly (Spring)
st_prt_w_p_spring_3_descr,.45 recoil spring assembly.\n \n
st_prt_w_p_spring_4,9mm Recoil Spring Assembly [Western] (Spring)
st_prt_w_p_spring_4_descr,Western 9mm recoil spring assembly.\n \n
st_prt_w_p_spring_5,7.62mm Recoil Spring Assembly (Spring)
st_prt_w_p_spring_5_descr,7.62mm recoil spring assembly.\n \n
st_prt_w_p_spring_6,"Recoil Spring Assembly (R1 DE 6"") (Spring)"
st_prt_w_p_spring_6_descr,Recoil spring assembly.\n \n
